month,date,vol,vol_unadj,age_group
186,2015-07,152182719.4899806,167519955.0505051,Age 65 and older
186,2015-07,2615651238.955586,2158831008.585859,Age 45-64
186,2015-07,3982295892.864641,3795036528.28283,Age 30-44
186,2015-07,5548686560.857339,4498216790.404039,Younger than 30
187,2015-08,121534460.8892893,289443116.1616161,Age 65 and older
187,2015-08,2335629315.958957,6413249408.080808,Age 45-64
187,2015-08,3749509223.33525,7223599538.888892,Age 30-44
187,2015-08,4839024697.478968,18425855153.53536,Younger than 30
188,2015-09,163322858.1404742,287547415.6565656,Age 65 and older
188,2015-09,2433392365.430475,4985437188.888891,Age 45-64
188,2015-09,4034180021.625819,6546465039.393937,Age 30-44
188,2015-09,5504949119.491423,12962547527.27273,Younger than 30
189,2015-10,193588336.8189702,186921272.7272727,Age 65 and older
189,2015-10,2390484297.252754,2226941493.434343,Age 45-64
189,2015-10,3978513530.60651,3992045162.626263,Age 30-44
189,2015-10,5364185605.771246,4736282080.808081,Younger than 30
190,2015-11,165751767.304023,126380295.4545454,Age 65 and older
190,2015-11,2450280248.938052,1642671280.303031,Age 45-64
190,2015-11,3787392510.652287,2592836915.151515,Age 30-44
190,2015-11,4745477234.875954,2669572625.252525,Younger than 30
191,2015-12,161858795.7315384,96244032.32323231,Age 65 and older
191,2015-12,2991697645.496813,1804211414.646465,Age 45-64
191,2015-12,4936790206.794966,3373592649.494947,Age 30-44
191,2015-12,6228130082.601474,3144603521.212121,Younger than 30
192,2016-01,146046046.0129625,118984089.8989899,Age 65 and older
192,2016-01,2578077852.430842,2152193477.777778,Age 45-64
192,2016-01,3790849826.076069,3627631395.454546,Age 30-44
192,2016-01,4999817987.512588,3510354880.808081,Younger than 30
193,2016-02,135671517.719564,88910996.96969695,Age 65 and older
193,2016-02,2651196390.114749,1712431163.636364,Age 45-64
193,2016-02,3945369719.775717,3114877578.282829,Age 30-44
193,2016-02,5476121425.256927,2488811958.585857,Younger than 30
194,2016-03,134190445.3618615,109987017.1717172,Age 65 and older
194,2016-03,2522995277.920196,1712091362.626263,Age 45-64
194,2016-03,4285007850.633016,3606886468.181817,Age 30-44
194,2016-03,5430291936.702168,2001706470.70707,Younger than 30
195,2016-04,175322383.6930719,123522843.9393939,Age 65 and older
195,2016-04,2432485709.749943,1547092116.666667,Age 45-64
195,2016-04,3971033595.328452,3074175588.888889,Age 30-44
195,2016-04,5211827285.014239,1895694690.40404,Younger than 30
196,2016-05,229536024.0674785,164336490.9090909,Age 65 and older
196,2016-05,2677796519.633039,1893197824.242424,Age 45-64
196,2016-05,4192341370.139227,3824437959.09091,Age 30-44
196,2016-05,5137760382.665706,2959956072.222222,Younger than 30
197,2016-06,159556142.6705716,134297425.2525252,Age 65 and older
197,2016-06,2692533372.110627,1911212022.727273,Age 45-64
197,2016-06,4196809934.33235,3711511184.848486,Age 30-44
197,2016-06,5105867252.726243,3122251138.383839,Younger than 30
198,2016-07,159550224.4868232,172789450.5050504,Age 65 and older
198,2016-07,2479314305.553176,2057132625.757576,Age 45-64
198,2016-07,3866913447.632315,3677029785.858586,Age 30-44
198,2016-07,4969408586.140066,4171596871.212121,Younger than 30
199,2016-08,157707424.6166182,360527410.10101,Age 65 and older
199,2016-08,2719300506.979629,7378828593.43434,Age 45-64
199,2016-08,4250599324.94007,8096797853.030302,Age 30-44
199,2016-08,5141823387.252559,19754221750,Younger than 30
200,2016-09,188349958.0863293,319686806.0606061,Age 65 and older
200,2016-09,2656896682.32035,5264512864.646466,Age 45-64
200,2016-09,4160407982.805612,6568326228.787881,Age 30-44
200,2016-09,5183227162.320831,11955836123.23232,Younger than 30
201,2016-10,172286433.6975406,159056639.3939394,Age 65 and older
201,2016-10,2475168709.738191,2275342557.575757,Age 45-64
201,2016-10,3680298780.331469,3645737572.222222,Age 30-44
201,2016-10,4904947385.569902,4264874960.606061,Younger than 30
202,2016-11,227363302.9109242,177701630.3030303,Age 65 and older
202,2016-11,3029318401.129023,2081266951.010101,Age 45-64
202,2016-11,5071168939.494445,3529963181.313131,Age 30-44
202,2016-11,5349877261.863564,2956454264.646464,Younger than 30
203,2016-12,184262277.899466,113447591.9191919,Age 65 and older
203,2016-12,3359084053.771663,2103269858.585859,Age 45-64
203,2016-12,4588444413.258483,3233378255.555555,Age 30-44
203,2016-12,5685862552.775978,2885879543.434343,Younger than 30
204,2017-01,185213716.6897736,160784455.050505,Age 65 and older
204,2017-01,2813201968.899585,2414205073.737373,Age 45-64
204,2017-01,4287649169.993269,4190803601.515152,Age 30-44
204,2017-01,5369661279.512827,3813597458.585857,Younger than 30
205,2017-02,250597939.0917007,164154332.8282828,Age 65 and older
205,2017-02,3030106156.901651,2012496614.141415,Age 45-64
205,2017-02,4252615404.174091,3369466738.888889,Age 30-44
205,2017-02,5479655539.051966,2461065077.272727,Younger than 30
206,2017-03,246193739.9402936,206050620.2020202,Age 65 and older
206,2017-03,3147256738.63936,2182082695.959595,Age 45-64
206,2017-03,4883782494.897649,4126142525.252525,Age 30-44
206,2017-03,5712977060.207317,2066330273.737374,Younger than 30
207,2017-04,231080955.6986246,172163340.4040404,Age 65 and older
207,2017-04,2637621132.813123,1693641758.585859,Age 45-64
207,2017-04,3749319151.553971,2890925722.222222,Age 30-44
207,2017-04,4726564682.556699,1672384893.939394,Younger than 30
208,2017-05,322045392.6318112,236257079.2929294,Age 65 and older
208,2017-05,3351087581.580299,2370037464.646464,Age 45-64
208,2017-05,4389917524.339383,4058905211.616163,Age 30-44
208,2017-05,5499370558.772481,3207944858.080809,Younger than 30
209,2017-06,187922524.6342504,162516144.4444445,Age 65 and older
209,2017-06,3139652674.679988,2178730176.262627,Age 45-64
209,2017-06,4511786566.34308,3965831914.646465,Age 30-44
209,2017-06,5733395618.030848,3545094950.505052,Younger than 30
210,2017-07,171567217.6010917,185679666.6666667,Age 65 and older
210,2017-07,2663574052.519957,2207448816.161615,Age 45-64
210,2017-07,4120723601.541021,3915185413.636364,Age 30-44
210,2017-07,5112503750.92951,4461836382.323234,Younger than 30
211,2017-08,186976844.8377124,415445399.4949495,Age 65 and older
211,2017-08,2850902434.305452,7681796878.787877,Age 45-64
211,2017-08,4211116870.060856,8009884948.48485,Age 30-44
211,2017-08,5291703795.163703,20538928143.9394,Younger than 30
212,2017-09,207262777.257604,336378594.4444445,Age 65 and older
212,2017-09,2723299692.579391,5288600748.989899,Age 45-64
212,2017-09,4120642813.691998,6347019937.373736,Age 30-44
212,2017-09,5086349436.371171,11496388857.07071,Younger than 30
213,2017-10,165209207.8350237,148124720.7070708,Age 65 and older
213,2017-10,2917469637.221651,2666596570.707072,Age 45-64
213,2017-10,3916532842.395129,3844197762.626263,Age 30-44
213,2017-10,5214564641.203969,4466617168.18182,Younger than 30
214,2017-11,173521086.8246292,136450283.8383839,Age 65 and older
214,2017-11,2712609770.145816,1908405554.545455,Age 45-64
214,2017-11,4080589091.497934,2885603293.939394,Age 30-44
214,2017-11,5427845257.499621,2924065754.545455,Younger than 30
215,2017-12,226516452.5349275,142793781.8181819,Age 65 and older
215,2017-12,2841469408.890425,1818427207.575757,Age 45-64
215,2017-12,4031588304.391427,2896716028.282828,Age 30-44
215,2017-12,5214520891.19024,2627457239.393939,Younger than 30
216,2018-01,229318227.1956485,209130574.7474748,Age 65 and older
216,2018-01,2820224004.648678,2474147499.494949,Age 45-64
216,2018-01,4327941775.789415,4329388655.050503,Age 30-44
216,2018-01,5214060874.351686,3769647776.262626,Younger than 30
217,2018-02,185424657.3357952,123868294.4444444,Age 65 and older
217,2018-02,2753245402.162487,1861883688.383837,Age 45-64
217,2018-02,4324349382.358936,3454489562.626264,Age 30-44
217,2018-02,4660410492.26584,2078843855.555556,Younger than 30
218,2018-03,216840486.9327385,182774551.010101,Age 65 and older
218,2018-03,2754497823.088894,1935802322.222222,Age 45-64
218,2018-03,3792299189.962284,3190855960.606061,Age 30-44
218,2018-03,5007906370.264328,1764163001.515152,Younger than 30
219,2018-04,178087895.5339319,139577983.3333333,Age 65 and older
219,2018-04,2947857025.984315,1906477577.777777,Age 45-64
219,2018-04,4110545855.144979,3117896646.969696,Age 30-44
219,2018-04,5022567040.868272,1717508731.313131,Younger than 30
220,2018-05,151939359.2000992,114209107.5757576,Age 65 and older
220,2018-05,3050223389.186341,2125708535.858585,Age 45-64
220,2018-05,4349287264.052686,4008126089.89899,Age 30-44
220,2018-05,5363884835.191414,3149656056.060607,Younger than 30
221,2018-06,230171283.5314998,199176880.3030303,Age 65 and older
221,2018-06,2769102189.337502,1853596491.919191,Age 45-64
221,2018-06,4342496628.24433,3768897494.444444,Age 30-44
221,2018-06,5166714969.019485,3226436122.222222,Younger than 30
222,2018-07,245136937.5546611,267871976.7676768,Age 65 and older
222,2018-07,3153953634.526618,2589611426.767675,Age 45-64
222,2018-07,4356667454.320528,4109563834.343436,Age 30-44
222,2018-07,5346570769.3734,4834527585.353537,Younger than 30
223,2018-08,249052455.8495706,535224824.2424242,Age 65 and older
223,2018-08,2971898337.437024,7984919917.171714,Age 45-64
223,2018-08,3981800094.324704,7640853772.222222,Age 30-44
223,2018-08,5325283685.613215,20856480285.35353,Younger than 30
224,2018-09,187803806.1762108,292213160.1010102,Age 65 and older
224,2018-09,2570126514.713934,4970346689.898987,Age 45-64
224,2018-09,3727455554.626337,5709814240.404043,Age 30-44
224,2018-09,4897633514.716331,10948726118.18182,Younger than 30
225,2018-10,190029362.888344,171041721.7171718,Age 65 and older
225,2018-10,2983982751.246491,2727534697.474748,Age 45-64
225,2018-10,4079669307.218902,3943981281.818182,Age 30-44
225,2018-10,5370911913.534451,4522641078.78788,Younger than 30
226,2018-11,204161903.2292198,159969350.5050505,Age 65 and older
226,2018-11,3016226474.985264,2170001781.818183,Age 45-64
226,2018-11,3999420403.893397,2915179636.868687,Age 30-44
226,2018-11,4925644897.863647,2586711223.232325,Younger than 30
227,2018-12,174469798.7536338,113584395.959596,Age 65 and older
227,2018-12,2846705212.137705,1857962818.686869,Age 45-64
227,2018-12,3947923667.859324,2862773783.838385,Age 30-44
227,2018-12,4983056307.81508,2467542755.050505,Younger than 30
228,2019-01,2949241611.125677,2636678147.979798,Age 45-64
228,2019-01,303054945.7774795,292766152.020202,Age 65 and older
228,2019-01,3980990848.520607,4069933072.727273,Age 30-44
228,2019-01,5131032245.863479,3764571791.414142,Younger than 30
229,2019-02,213550199.6502342,144547224.2424243,Age 65 and older
229,2019-02,2994977930.974008,2044653059.090909,Age 45-64
229,2019-02,3716911837.634743,2989086418.181818,Age 30-44
229,2019-02,5170935504.356208,2279429274.242424,Younger than 30
230,2019-03,139684754.7728676,117073376.7676768,Age 65 and older
230,2019-03,2983232219.338949,2101990262.121212,Age 45-64
230,2019-03,3894618031.271719,3203908635.858587,Age 30-44
230,2019-03,4813735238.943676,1644009018.686868,Younger than 30
231,2019-04,240880726.0264347,192186896.4646465,Age 65 and older
231,2019-04,3232262522.894857,2070591020.707071,Age 45-64
231,2019-04,4063825996.367206,3013593862.626264,Age 30-44
231,2019-04,5538599548.818333,1824779986.868687,Younger than 30
232,2019-05,254672230.9737247,193457484.8484849,Age 65 and older
232,2019-05,3146718897.76739,2120888401.515152,Age 45-64
232,2019-05,4042022996.981378,3659982295.959596,Age 30-44
232,2019-05,5342387073.78934,3152976978.282828,Younger than 30
233,2019-06,267130996.9684482,224997890.4040404,Age 65 and older
233,2019-06,2902310671.748402,1871158995.454545,Age 45-64
233,2019-06,3759189478.202244,3186128336.868688,Age 30-44
233,2019-06,4583475469.471566,2866003164.141414,Younger than 30
234,2019-07,232105758.0386971,258918899.4949495,Age 65 and older
234,2019-07,3232303389.123216,2625427409.090909,Age 45-64
234,2019-07,4363154249.484915,4074892640.40404,Age 30-44
234,2019-07,5423270003.87785,5081278765.151516,Younger than 30
235,2019-08,248675494.3447022,521731016.1616163,Age 65 and older
235,2019-08,2903806226.801679,7789245521.717172,Age 45-64
235,2019-08,4024826506.376153,7812656326.76768,Age 30-44
235,2019-08,5298826113.38999,20920884186.8687,Younger than 30
236,2019-09,213691067.3599547,321799718.1818181,Age 65 and older
236,2019-09,2828048665.702416,5505390437.87879,Age 45-64
236,2019-09,3860393848.393682,5998875738.383839,Age 30-44
236,2019-09,5297071799.070054,11846607752.52526,Younger than 30
237,2019-10,275553226.6114024,254373696.9696971,Age 65 and older
237,2019-10,2892953682.381269,2672483264.141414,Age 45-64
237,2019-10,4274332999.246554,4150343213.636363,Age 30-44
237,2019-10,5442665916.897522,4477422188.888889,Younger than 30
238,2019-11,2509643153.127101,1863831962.626263,Age 45-64
238,2019-11,255616373.9179682,200874303.5353535,Age 65 and older
238,2019-11,4040725764.451896,3058111639.393939,Age 30-44
238,2019-11,5433571478.183748,2776725694.949497,Younger than 30
239,2019-12,226910621.4234444,152032589.8989899,Age 65 and older
239,2019-12,2807893831.098955,1866574321.717172,Age 45-64
239,2019-12,4219957287.97121,3050546957.575758,Age 30-44
239,2019-12,5399011952.612842,2605778601.010101,Younger than 30
240,2020-01,261226568.9252723,259218837.8787879,Age 65 and older
240,2020-01,2941755493.42603,2678328231.313131,Age 45-64
240,2020-01,3845839283.351997,4019298333.838382,Age 30-44
240,2020-01,5370835785.04231,3981306589.393939,Younger than 30
241,2020-02,202489042.2616995,143092835.3535354,Age 65 and older
241,2020-02,2803979357.073588,1904765451.515153,Age 45-64
241,2020-02,4024913210.99542,3186263115.151517,Age 30-44
241,2020-02,5571506346.57984,2404808541.919191,Younger than 30
242,2020-03,208407868.9456226,174998702.0202021,Age 65 and older
242,2020-03,2763830998.66723,1936981927.777778,Age 45-64
242,2020-03,4176498574.086032,3327174640.404039,Age 30-44
242,2020-03,5920038170.640989,1952529373.737374,Younger than 30
243,2020-04,212168773.6037838,167499233.8383838,Age 65 and older
243,2020-04,2598064401.579938,1609465779.29293,Age 45-64
243,2020-04,4005086458.882384,2843926372.222223,Age 30-44
243,2020-04,4843167556.729341,1544881420.20202,Younger than 30
244,2020-05,170133192.9789722,129855577.2727273,Age 65 and older
244,2020-05,2238119765.322632,1446404733.333333,Age 45-64
244,2020-05,2821783267.243242,2498164775.252527,Age 30-44
244,2020-05,4420098281.985515,2617665065.656566,Younger than 30
245,2020-06,173427057.5016384,141884390.4040404,Age 65 and older
245,2020-06,2210830854.996256,1390305736.363636,Age 45-64
245,2020-06,3259147323.798282,2694699947.979798,Age 30-44
245,2020-06,4268202365.409051,2693699653.030302,Younger than 30
246,2020-07,170781406.7009051,190415321.7171717,Age 65 and older
246,2020-07,2110636411.248136,1697152094.949495,Age 45-64
246,2020-07,3243085129.80862,2983656462.626264,Age 30-44
246,2020-07,5489985489.249194,5314342849.494947,Younger than 30
247,2020-08,161657197.8675906,325661683.3333334,Age 65 and older
247,2020-08,2197750589.399651,5874384571.212124,Age 45-64
247,2020-08,3251514680.611884,6415960770.707069,Age 30-44
247,2020-08,4665766472.154916,18488003888.88889,Younger than 30
248,2020-09,156218681.3536091,231683893.9393938,Age 65 and older
248,2020-09,2221775568.047975,4382929644.949494,Age 45-64
248,2020-09,3175724091.238702,5117454475.252527,Age 30-44
248,2020-09,4715816975.480923,10626534178.78788,Younger than 30
249,2020-10,147428826.0094946,144011326.2626263,Age 65 and older
249,2020-10,2067455404.355475,1938722866.666667,Age 45-64
249,2020-10,2819580621.967342,2774638674.242424,Age 30-44
249,2020-10,4695565869.255216,3781073301.515153,Younger than 30
250,2020-11,139858425.1765546,111794573.7373737,Age 65 and older
250,2020-11,1972046541.630988,1520107970.20202,Age 45-64
250,2020-11,2700840386.630792,2119156005.050506,Age 30-44
250,2020-11,4471372232.543326,2246409266.666667,Younger than 30
251,2020-12,1948746602.596424,1318038082.828282,Age 45-64
251,2020-12,195925969.7035621,137510535.3535353,Age 65 and older
251,2020-12,2914598440.435014,2084549802.020202,Age 30-44
251,2020-12,4634754269.529091,2170764936.363636,Younger than 30
252,2021-01,150425515.8163461,152259113.1313132,Age 65 and older
252,2021-01,1952894014.786277,1802001531.818182,Age 45-64
252,2021-01,2978282866.35713,3149162262.121212,Age 30-44
252,2021-01,4930967127.104117,3671576027.272727,Younger than 30
253,2021-02,182789632.8152702,133335708.5858586,Age 65 and older
253,2021-02,2021296653.265818,1360884437.878788,Age 45-64
253,2021-02,3522917016.401081,2688337439.898989,Age 30-44
253,2021-02,5296061399.637839,2208270381.818183,Younger than 30
254,2021-03,153201549.4643708,129433982.8282828,Age 65 and older
254,2021-03,2037528812.318991,1419685061.616162,Age 45-64
254,2021-03,3469383303.825597,2635264114.141414,Age 30-44
254,2021-03,5347023983.6744,1704821823.232324,Younger than 30
255,2021-04,2267646188.755118,1342495877.272727,Age 45-64
255,2021-04,251354293.969328,191870927.2727273,Age 65 and older
255,2021-04,3122413675.644392,2109966664.141414,Age 30-44
255,2021-04,4994921207.381312,1543539496.464646,Younger than 30
256,2021-05,1851617044.671487,1161664396.969697,Age 45-64
256,2021-05,199958318.6546135,153678008.5858586,Age 65 and older
256,2021-05,2947801558.835243,2584133784.848485,Age 30-44
256,2021-05,4659819726.640668,2794051888.88889,Younger than 30
257,2021-06,191358137.0350058,152161105.5555556,Age 65 and older
257,2021-06,2179829430.765824,1364431490.909091,Age 45-64
257,2021-06,3377620218.510772,2756449501.010101,Age 30-44
257,2021-06,5111854283.987441,3259449241.91919,Younger than 30
258,2021-07,209404072.4755115,232367529.7979798,Age 65 and older
258,2021-07,2106761378.730864,1685785653.535353,Age 45-64
258,2021-07,2877248684.621521,2632793940.90909,Age 30-44
258,2021-07,4834912336.67894,4845171441.414141,Younger than 30
259,2021-08,164530714.2329261,320601493.9393939,Age 65 and older
259,2021-08,2313315304.756042,6115827643.434343,Age 45-64
259,2021-08,3064694333.698746,6133453309.595958,Age 30-44
259,2021-08,4887509451.659589,19391443956.0606,Younger than 30
260,2021-09,2291051644.965157,4552051132.323233,Age 45-64
260,2021-09,238003606.0424,349018662.6262626,Age 65 and older
260,2021-09,3046804820.368279,5086874714.646466,Age 30-44
260,2021-09,5049101759.988074,11451469458.58586,Younger than 30
261,2021-10,184945697.3670881,186730377.7777778,Age 65 and older
261,2021-10,1975572385.935421,1890409927.272727,Age 45-64
261,2021-10,2632359743.313253,2631755436.363636,Age 30-44
261,2021-10,4748357687.842551,3746030300.000001,Younger than 30
262,2021-11,198945396.1404328,161725477.2727273,Age 65 and older
262,2021-11,2279296336.406601,1817484585.353535,Age 45-64
262,2021-11,3404891985.720572,2734823280.808081,Age 30-44
262,2021-11,4875830644.083694,2434703696.464647,Younger than 30
263,2021-12,177207371.2935355,132060179.7979798,Age 65 and older
263,2021-12,2557080358.881478,1761779677.777778,Age 45-64
263,2021-12,4239434956.983133,2990525432.828282,Age 30-44
263,2021-12,5425094629.94267,2473970863.636363,Younger than 30
264,2022-01,217353476.9689143,217963273.7373737,Age 65 and older
264,2022-01,2418576529.763029,2277835507.070707,Age 45-64
264,2022-01,3346582345.995656,3587906811.616164,Age 30-44
264,2022-01,5176467780.507097,3864663760.606061,Younger than 30
265,2022-02,191088301.9048609,148022768.6868687,Age 65 and older
265,2022-02,2815322403.390893,1876502036.868688,Age 45-64
265,2022-02,3426595425.554452,2501596027.777779,Age 30-44
265,2022-02,5315250649.319561,2118435191.919192,Younger than 30
266,2022-03,200569253.6405422,171972464.1414141,Age 65 and older
266,2022-03,2772816956.700459,1914093492.424242,Age 45-64
266,2022-03,3108385350.058756,2238140474.747476,Age 30-44
266,2022-03,5530731980.59312,1699066997.979798,Younger than 30
267,2022-04,168051783.0721338,123406938.3838384,Age 65 and older
267,2022-04,2604562123.710674,1463653998.989899,Age 45-64
267,2022-04,3700266879.340306,2345966945.454545,Age 30-44
267,2022-04,5336845137.216359,1611173475.252526,Younger than 30
268,2022-05,236260550.8031306,182652824.7474747,Age 65 and older
268,2022-05,2989928128.794454,1847998648.989899,Age 45-64
268,2022-05,3618466030.410021,3166758783.333335,Age 30-44
268,2022-05,5569440547.389935,3388046273.737373,Younger than 30
269,2022-06,155777373.5412605,121531329.2929294,Age 65 and older
269,2022-06,3316706839.651923,2094286334.343435,Age 45-64
269,2022-06,3649965695.555552,2993423171.717172,Age 30-44
269,2022-06,5131772901.743452,3335479362.121212,Younger than 30
270,2022-07,261314523.5030168,284071156.5656567,Age 65 and older
270,2022-07,3425056928.489573,2730163148.484848,Age 45-64
270,2022-07,3917331812.897484,3584976727.272728,Age 30-44
270,2022-07,5419681249.641457,5583369384.848486,Younger than 30
271,2022-08,267381094.31177,504604884.8484848,Age 65 and older
271,2022-08,3439360309.185494,8997515960.101011,Age 45-64
271,2022-08,4071038744.338068,8256431629.797981,Age 30-44
271,2022-08,5502676333.088188,21821350039.39394,Younger than 30
272,2022-09,271299359.0037186,398283907.5757575,Age 65 and older
272,2022-09,3405907859.638091,6791820961.616163,Age 45-64
272,2022-09,4202025158.036642,7234216315.151514,Age 30-44
272,2022-09,5510839399.364198,12518475367.17171,Younger than 30
273,2022-10,299559273.6718189,305674759.0909091,Age 65 and older
273,2022-10,3992163038.375829,3869745764.646464,Age 45-64
273,2022-10,4803682329.799188,3743102490.909089,Younger than 30
273,2022-10,4971363672.745596,4986712482.828283,Age 30-44
274,2022-11,471857626.222454,388285159.0909091,Age 65 and older
274,2022-11,5112552710.697415,2568024870.202021,Younger than 30
274,2022-11,7230749238.726676,5900945501.515153,Age 45-64
274,2022-11,7942099710.883121,6499249553.535355,Age 30-44
275,2022-12,176882218.6245128,139945443.4343434,Age 65 and older
275,2022-12,3195024248.720868,2240441592.929294,Age 45-64
275,2022-12,3444868677.904025,2405573893.434345,Age 30-44
275,2022-12,3788605470.45914,1698210539.393939,Younger than 30
276,2023-01,180334941.4866934,181565082.3232323,Age 65 and older
276,2023-01,1919463984.118978,1839450837.878788,Age 45-64
276,2023-01,2182536600.089777,2371122970.202019,Age 30-44
276,2023-01,4872919029.131556,3648696666.666667,Younger than 30
277,2023-02,193105976.4240235,155686189.8989899,Age 65 and older
277,2023-02,2219558199.749611,1475175071.717172,Age 45-64
277,2023-02,2540781082.825795,1780627230.303029,Age 30-44
277,2023-02,4652386797.14422,1760237731.818182,Younger than 30
278,2023-03,192079387.6873057,168140336.8686869,Age 65 and older
278,2023-03,2174904170.317249,1491410846.969697,Age 45-64
278,2023-03,2822350635.516945,1903071600.50505,Age 30-44
278,2023-03,4587132308.19968,1360789664.646465,Younger than 30
279,2023-04,150568802.3598251,103773224.7474748,Age 65 and older
279,2023-04,1822696551.44851,981440592.4242427,Age 45-64
279,2023-04,2252875037.346935,1361038696.464646,Age 30-44
279,2023-04,4202956498.433276,1247132326.262626,Younger than 30
280,2023-05,146726264.5326954,114539345.9595959,Age 65 and older
280,2023-05,2132611414.190351,1320786020.202021,Age 45-64
280,2023-05,2717552691.46526,2402445413.636364,Age 30-44
280,2023-05,5263412686.287828,3261534320.202019,Younger than 30
281,2023-06,202887456.3481373,156580442.9292929,Age 65 and older
281,2023-06,2326779318.070977,1488214868.686869,Age 45-64
281,2023-06,2691894495.567182,2235348266.161616,Age 30-44
281,2023-06,5621169078.243567,3695077276.767678,Younger than 30
282,2023-07,153605956.8500273,165518828.2828283,Age 65 and older
282,2023-07,2183419306.511739,1758244371.717171,Age 45-64
282,2023-07,2824664114.27507,2626407147.979798,Age 30-44
282,2023-07,5332014659.655624,5626995908.080808,Younger than 30
283,2023-08,287224655.8134364,537541431.3131313,Age 65 and older
283,2023-08,3212129370.104286,8275742844.949494,Age 45-64
283,2023-08,3502572870.869081,7130107421.717172,Age 30-44
283,2023-08,5486510007.44873,21754728550.50506,Younger than 30
284,2023-09,334897411.381808,485714748.4848486,Age 65 and older
284,2023-09,3696048580.207701,7323576072.727275,Age 45-64
284,2023-09,3819249625.412869,6653781287.878788,Age 30-44
284,2023-09,5336748362.637092,12087804426.76768,Younger than 30
285,2023-10,4853736107.979513,4914715925.252528,Age 30-44
285,2023-10,5718354786.654558,5632075716.666668,Age 45-64
285,2023-10,5850890801.012103,4530807683.838383,Younger than 30
285,2023-10,650032957.3082241,660893683.3333333,Age 65 and older
286,2023-11,3563348078.501862,2944757667.171717,Age 30-44
286,2023-11,4379624328.185225,3621943137.878788,Age 45-64
286,2023-11,466569285.3066599,385309766.6666668,Age 65 and older
286,2023-11,5598282552.648462,2835041706.060606,Younger than 30
287,2023-12,3750349141.194893,2598455867.676767,Age 30-44
287,2023-12,4101318796.944588,2913881250.505052,Age 45-64
287,2023-12,4898449385.820946,2173519878.787879,Younger than 30
287,2023-12,564190580.0176619,461824705.5555555,Age 65 and older
288,2024-01,3787173562.873791,4184596674.242423,Age 30-44
288,2024-01,4275480010.403295,4199251566.666666,Age 45-64
288,2024-01,495102995.9812565,496486208.5858585,Age 65 and older
288,2024-01,5505566179.389011,4137198008.585856,Younger than 30
289,2024-02,3993142646.011912,2706448825.252527,Age 30-44
289,2024-02,467387719.5902867,392745949.4949495,Age 65 and older
289,2024-02,4945891384.804319,3281212114.141415,Age 45-64
289,2024-02,5029638592.879934,1827927279.797979,Younger than 30
290,2024-03,286033671.5474989,255754314.1414142,Age 65 and older
290,2024-03,3827544771.623329,2465113925.252525,Age 30-44
290,2024-03,3967685503.04669,2700487402.020201,Age 45-64
290,2024-03,4241686445.455229,1214285901.010101,Younger than 30
291,2024-04,4867412868.591536,2822504800,Age 30-44
291,2024-04,535903315.5100847,351858367.1717172,Age 65 and older
291,2024-04,5425990405.187051,1599636635.353535,Younger than 30
291,2024-04,6103958772.717509,3180696990.40404,Age 45-64
292,2024-05,5791499603.925533,3631558877.777778,Younger than 30
292,2024-05,6649005789.897588,5930990219.19192,Age 30-44
292,2024-05,8684571154.334806,5400459827.272727,Age 45-64
292,2024-05,946315074.7536995,742113979.7979796,Age 65 and older
293,2024-06,4647647380.657598,3877001597.474749,Age 30-44
293,2024-06,4917021817.935505,3162640538.888888,Age 45-64
293,2024-06,492483849.7028832,377618985.3535353,Age 65 and older
293,2024-06,6495763204.922768,4295284753.030302,Younger than 30
294,2024-07,377928619.0188047,402075293.4343433,Age 65 and older
294,2024-07,4542387707.840862,3684425807.070707,Age 45-64
294,2024-07,4559797332.231666,4282791917.171718,Age 30-44
294,2024-07,5941574597.476951,6337657582.323235,Younger than 30
295,2024-08,292448980.1966298,546469057.070707,Age 65 and older
295,2024-08,3119444352.966339,7974287051.0101,Age 45-64
295,2024-08,3256163202.835563,6651990751.515152,Age 30-44
295,2024-08,5276085959.10761,20942516116.66668,Younger than 30
296,2024-09,190991960.3328871,274168622.7272729,Age 65 and older
296,2024-09,2684855985.637908,5292000351.0101,Age 45-64
296,2024-09,2796751045.869571,4901267672.727272,Age 30-44
296,2024-09,5294389395.046608,11967988214.14141,Younger than 30
297,2024-10,127309339.5839992,130518432.3232324,Age 65 and older
297,2024-10,2454892174.871065,2447093278.282829,Age 45-64
297,2024-10,2524554476.060215,2591847079.292929,Age 30-44
297,2024-10,5706641252.387917,4409278072.222222,Younger than 30
298,2024-11,147244825.1580122,122518901.6683716,Age 65 and older
298,2024-11,2111989227.249984,1762934276.500008,Age 45-64
298,2024-11,2618226495.829016,2173762863.5561,Age 30-44
298,2024-11,5889639150.79876,3003693419.880561,Younger than 30
299,2024-12,201732574.4890033,166319021.8862388,Age 65 and older
299,2024-12,2456744200.212167,1751893117.798674,Age 45-64
299,2024-12,2887667991.623932,1990591406.78487,Age 30-44
299,2024-12,6029555324.851624,2658989119.365623,Younger than 30
300,2025-01,2676742013.83989,2660031788.814587,Age 45-64
300,2025-01,303152581.7801201,303645437.8917346,Age 65 and older
300,2025-01,3047223811.196043,3385659463.571241,Age 30-44
300,2025-01,5871776136.055656,4421975452.245979,Younger than 30
301,2025-02,2515412719.655674,1661651789.970937,Age 45-64
301,2025-02,260367371.8684447,221338064.9152568,Age 65 and older
